"ID","wf1_group","wf2_group","r_corr","pra_linear","mandel_p_val","concavity","r2_linear","r2_adj_linear","mandel_stats"
"Linear 188","Good Linearity","Good Linearity",0.993261,90.1331642916339,0.283324241124639,-16.129737221825,0.986568,0.983882,1.53330257527192
"Linear 189","Poor Linearity","Poor Linearity",0.96392,75.2327346953673,0.876594750866812,-7.60095531922388,0.929142,0.91497,0.0273828379981531
"Linear 190","Good Linearity","Good Linearity",0.987641,91.1404148016437,0.843089254003938,-0.608900698755367,0.975435,0.970522,0.0445855778719314
"Linear 191","Good Linearity","Good Linearity",0.970725,81.6114076523256,0.176100544832272,-53.8130370184,0.942307,0.930768,2.69352913808942
"Linear 192","Good Linearity","Good Linearity",0.986866,88.236733053005,0.0482522128146094,18.5105825355776,0.973904,0.968685,7.90350505698944
"Linear 193","Good Linearity","Good Linearity",0.969552,81.4863908788292,0.617587202360741,-4.32976054157993,0.940031,0.928037,0.2920633275806
"Linear 194","Good Linearity","Good Linearity",0.965624,82.3186247221588,0.838097794909198,10.5025970301952,0.93243,0.918916,0.0475246291398607
"Linear 195","Poor Linearity","Poor Linearity",0.898943,73.3163031987921,0.137891357859959,-66.8353307755455,0.808098,0.769718,3.42477184596725
"Linear 196","Good Linearity","Good Linearity",0.979984,87.4726387875645,0.494050771029792,-7.45021105997092,0.960369,0.952443,0.565029752254249
"Linear 197","Good Linearity","Good Linearity",0.972687,86.5752539664306,0.926828411789133,-2.14688848160895,0.94612,0.935343,0.00955628497260329
"Linear 198","Good Linearity","Good Linearity",0.996947,94.3392602638379,0.0114274034571013,1.61417211089419,0.993902,0.992683,19.6195000317186
"Linear 199","Good Linearity","Good Linearity",0.992534,92.1137459457506,0.308003661978035,-2.71487976610231,0.985123,0.982147,1.36209949579375
"Linear 200","Good Linearity","Good Linearity",0.989598,91.4405324234444,0.523104051884775,-5.37421327872692,0.979305,0.975166,0.488496952923255
